TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH
dbo,DPO5,81,InCSTCode,nvarchar,2
dbo,DPO5,82,OutCSTCode,nvarchar,2
dbo,DPO5,83,DpmWTApl,numeric,
dbo,DPO5,84,DpmWTAplSC,numeric,
dbo,DPO5,85,DpmWTAplFC,numeric,
dbo,DPO5,86,WTTypeId,int,
dbo,DPO5,87,LnBsAmt,numeric,
dbo,DPO5,88,LnBsAmtSC,numeric,
dbo,DPO5,89,LnBsAmtFC,numeric,
dbo,DPO5,90,LnCmTAmt,numeric,
dbo,DPO5,91,LnCmTAmtSC,numeric,
dbo,DPO5,92,LnCmTAmtFC,numeric,
dbo,DPO6,1,DocEntry,int,
dbo,DPO6,2,InstlmntID,smallint,
dbo,DPO6,3,ObjType,nvarchar,20
dbo,DPO6,4,LogInstanc,int,
dbo,DPO6,5,DueDate,datetime,
dbo,DPO6,6,Status,char,1
dbo,DPO6,7,DunnLevel,int,
dbo,DPO6,8,InsTotal,numeric,
dbo,DPO6,9,InsTotalFC,numeric,
dbo,DPO6,10,InsTotalSy,numeric,
dbo,DPO6,11,PaidToDate,numeric,
dbo,DPO6,12,PaidFC,numeric,
dbo,DPO6,13,PaidSys,numeric,
dbo,DPO6,14,VatSum,numeric,
dbo,DPO6,15,VatSumFC,numeric,
dbo,DPO6,16,VatSumSy,numeric,
dbo,DPO6,17,VatPaid,numeric,
dbo,DPO6,18,VatPaidFC,numeric,
dbo,DPO6,19,VatPaidSys,numeric,
dbo,DPO6,20,TotalExpns,numeric,
dbo,DPO6,21,TotalExpFC,numeric,
dbo,DPO6,22,TotalExpSC,numeric,
dbo,DPO6,23,ExpAppl,numeric,
dbo,DPO6,24,ExpApplFC,numeric,
dbo,DPO6,25,ExpApplSC,numeric,
dbo,DPO6,26,WTSum,numeric,
dbo,DPO6,27,WTSumFC,numeric,
dbo,DPO6,28,WTSumSC,numeric,
dbo,DPO6,29,WTApplied,numeric,
dbo,DPO6,30,WTAppliedF,numeric,
dbo,DPO6,31,WTAppliedS,numeric,
dbo,DPO6,32,TotalBlck,numeric,
dbo,DPO6,33,TotalBlckF,numeric,
dbo,DPO6,34,TotalBlckS,numeric,
dbo,DPO6,35,VATBlck,numeric,
dbo,DPO6,36,VATBlckFC,numeric,
dbo,DPO6,37,VATBlckSC,numeric,
dbo,DPO6,38,ExpnsBlck,numeric,
dbo,DPO6,39,ExpnsBlckF,numeric,
dbo,DPO6,40,ExpnsBlckS,numeric,
dbo,DPO6,41,WTBlocked,numeric,
dbo,DPO6,42,WTBlockedF,numeric,
dbo,DPO6,43,WTBlockedS,numeric,
dbo,DPO6,44,InstPrcnt,numeric,
dbo,DPO6,45,DunWizBlck,char,1
dbo,DPO6,46,DunDate,datetime,
dbo,DPO6,47,Paid,numeric,
dbo,DPO6,48,PaidFrgn,numeric,
dbo,DPO6,49,PaidSc,numeric,
dbo,DPO6,50,reserved,char,1
dbo,DPO6,51,TaxOnExp,numeric,
dbo,DPO6,52,TaxOnExpFc,numeric,
dbo,DPO6,53,TaxOnExpSc,numeric,
dbo,DPO6,54,TaxOnExpAp,numeric,
dbo,DPO6,55,TaxOnExApF,numeric,
dbo,DPO6,56,TaxOnExApS,numeric,
dbo,DPO6,57,TaxOnExBlo,numeric,
dbo,DPO6,58,TaxOnExBlF,numeric,
dbo,DPO6,59,TaxOnExBlS,numeric,
dbo,DPO6,60,LvlUpdDate,datetime,
dbo,DPO6,61,Ordered,char,1
dbo,DPO6,62,PaidDpm,numeric,
dbo,DPO6,63,PaidDpmFc,numeric,
dbo,DPO6,64,PaidDpmSc,numeric,
dbo,DPO7,1,DocEntry,int,
dbo,DPO7,2,PackageNum,int,
dbo,DPO7,3,PackageTyp,nvarchar,30
dbo,DPO7,4,Weight,numeric,
dbo,DPO7,5,WeightUnit,smallint,
dbo,DPO7,6,ObjType,nvarchar,20
dbo,DPO7,7,LogInstanc,int,
dbo,DPO8,1,DocEntry,int,
dbo,DPO8,2,PackageNum,int,
dbo,DPO8,3,ItemCode,nvarchar,50
dbo,DPO8,4,Quantity,numeric,
dbo,DPO8,5,LogInstanc,int,
dbo,DPO8,6,ObjType,nvarchar,20
dbo,DPO8,7,UomEntry,int,
dbo,DPO8,8,unitMsr,nvarchar,100
dbo,DPO8,9,NumPerMsr,numeric,
dbo,DPO9,1,DocEntry,int,
dbo,DPO9,2,LineNum,int,
dbo,DPO9,3,BaseAbs,int,
dbo,DPO9,4,BaseLine,int,
dbo,DPO9,5,TargetBase,char,1
dbo,DPO9,6,ObjType,nvarchar,20
dbo,DPO9,7,DrawnSum,numeric,
dbo,DPO9,8,DrawnSumFc,numeric,
dbo,DPO9,9,DrawnSumSc,numeric,
dbo,DPO9,10,LogInstanc,int,
dbo,DPO9,11,ObjCode,nvarchar,20
dbo,DPO9,12,ApplDrawn,numeric,
dbo,DPO9,13,ApplDrawnF,numeric,
dbo,DPO9,14,ApplDrawnS,numeric,
dbo,DPO9,15,BaseDocNum,int,
dbo,DPO9,16,BsDocDate,datetime,
dbo,DPO9,17,BsDueDate,datetime,
dbo,DPO9,18,BsCardName,nvarchar,100
dbo,DPO9,19,BsComments,nvarchar,254
dbo,DPO9,20,Posted,char,1
dbo,DPO9,21,Vat,numeric,
dbo,DPO9,22,VatFc,numeric,
dbo,DPO9,23,VatSc,numeric,
dbo,DPO9,24,Gross,numeric,
dbo,DPO9,25,GrossFc,numeric,
dbo,DPO9,26,GrossSc,numeric,
dbo,DPO9,27,IsGross,char,1
dbo,DPS1,1,DepositId,int,
dbo,DPS1,2,CheckKey,int,
dbo,DPS1,3,DepCancel,char,1
dbo,DRF1,1,DocEntry,int,
dbo,DRF1,2,LineNum,int,
dbo,DRF1,3,TargetType,int,
dbo,DRF1,4,TrgetEntry,int,
dbo,DRF1,5,BaseRef,nvarchar,16
dbo,DRF1,6,BaseType,int,
dbo,DRF1,7,BaseEntry,int,
dbo,DRF1,8,BaseLine,int,
dbo,DRF1,9,LineStatus,char,1
dbo,DRF1,10,ItemCode,nvarchar,50
dbo,DRF1,11,Dscription,nvarchar,100
dbo,DRF1,12,Quantity,numeric,
dbo,DRF1,13,ShipDate,datetime,
dbo,DRF1,14,OpenQty,numeric,
dbo,DRF1,15,Price,numeric,
dbo,DRF1,16,Currency,nvarchar,3
dbo,DRF1,17,Rate,numeric,
dbo,DRF1,18,DiscPrcnt,numeric,
dbo,DRF1,19,LineTotal,numeric,
dbo,DRF1,20,TotalFrgn,numeric,
dbo,DRF1,21,OpenSum,numeric,
dbo,DRF1,22,OpenSumFC,numeric,
dbo,DRF1,23,VendorNum,nvarchar,50
dbo,DRF1,24,SerialNum,nvarchar,17
dbo,DRF1,25,WhsCode,nvarchar,8
dbo,DRF1,26,SlpCode,int,
dbo,DRF1,27,Commission,numeric,
dbo,DRF1,28,TreeType,char,1
dbo,DRF1,29,AcctCode,nvarchar,15
dbo,DRF1,30,TaxStatus,char,1
dbo,DRF1,31,GrossBuyPr,numeric,
dbo,DRF1,32,PriceBefDi,numeric,
dbo,DRF1,33,DocDate,datetime,
dbo,DRF1,34,Flags,int,
dbo,DRF1,35,OpenCreQty,numeric,
dbo,DRF1,36,UseBaseUn,char,1
dbo,DRF1,37,SubCatNum,nvarchar,50
dbo,DRF1,38,BaseCard,nvarchar,15
dbo,DRF1,39,TotalSumSy,numeric,
dbo,DRF1,40,OpenSumSys,numeric,
dbo,DRF1,41,InvntSttus,char,1
dbo,DRF1,42,OcrCode,nvarchar,8
dbo,DRF1,43,Project,nvarchar,20
dbo,DRF1,44,CodeBars,nvarchar,254
dbo,DRF1,45,VatPrcnt,numeric,
dbo,DRF1,46,VatGroup,nvarchar,8
dbo,DRF1,47,PriceAfVAT,numeric,
dbo,DRF1,48,Height1,numeric,
dbo,DRF1,49,Hght1Unit,smallint,
dbo,DRF1,50,Height2,numeric,
dbo,DRF1,51,Hght2Unit,smallint,
dbo,DRF1,52,Width1,numeric,
dbo,DRF1,53,Wdth1Unit,smallint,
dbo,DRF1,54,Width2,numeric,
dbo,DRF1,55,Wdth2Unit,smallint,
dbo,DRF1,56,Length1,numeric,
dbo,DRF1,57,Len1Unit,smallint,
dbo,DRF1,58,length2,numeric,
dbo,DRF1,59,Len2Unit,smallint,
dbo,DRF1,60,Volume,numeric,
dbo,DRF1,61,VolUnit,smallint,
dbo,DRF1,62,Weight1,numeric,
dbo,DRF1,63,Wght1Unit,smallint,
dbo,DRF1,64,Weight2,numeric,
dbo,DRF1,65,Wght2Unit,smallint,
dbo,DRF1,66,Factor1,numeric,
dbo,DRF1,67,Factor2,numeric,
dbo,DRF1,68,Factor3,numeric,
dbo,DRF1,69,Factor4,numeric,
dbo,DRF1,70,PackQty,numeric,
dbo,DRF1,71,UpdInvntry,char,1
dbo,DRF1,72,BaseDocNum,int,
dbo,DRF1,73,BaseAtCard,nvarchar,100
dbo,DRF1,74,SWW,nvarchar,16
dbo,DRF1,75,VatSum,numeric,
dbo,DRF1,76,VatSumFrgn,numeric,
dbo,DRF1,77,VatSumSy,numeric,
dbo,DRF1,78,FinncPriod,int,
dbo,DRF1,79,ObjType,nvarchar,20
dbo,DRF1,80,LogInstanc,int,
dbo,DRF1,81,BlockNum,nvarchar,100
dbo,DRF1,82,ImportLog,nvarchar,20
dbo,DRF1,83,DedVatSum,numeric,
dbo,DRF1,84,DedVatSumF,numeric,
dbo,DRF1,85,DedVatSumS,numeric,
dbo,DRF1,86,IsAqcuistn,char,1
dbo,DRF1,87,DistribSum,numeric,
dbo,DRF1,88,DstrbSumFC,numeric,
dbo,DRF1,89,DstrbSumSC,numeric,
dbo,DRF1,90,GrssProfit,numeric,
dbo,DRF1,91,GrssProfSC,numeric,
dbo,DRF1,92,GrssProfFC,numeric,
dbo,DRF1,93,VisOrder,int,
dbo,DRF1,94,INMPrice,numeric,
dbo,DRF1,95,PoTrgNum,int,
dbo,DRF1,96,PoTrgEntry,nvarchar,11
dbo,DRF1,97,DropShip,char,1
dbo,DRF1,98,PoLineNum,int,
dbo,DRF1,99,Address,nvarchar,254
dbo,DRF1,100,TaxCode,nvarchar,8
dbo,DRF1,101,TaxType,char,1
dbo,DRF1,102,OrigItem,nvarchar,50
dbo,DRF1,103,BackOrdr,char,1
dbo,DRF1,104,FreeTxt,nvarchar,100
dbo,DRF1,105,PickStatus,char,1
dbo,DRF1,106,PickOty,numeric,
dbo,DRF1,107,PickIdNo,int,
dbo,DRF1,108,TrnsCode,smallint,
dbo,DRF1,109,VatAppld,numeric,
dbo,DRF1,110,VatAppldFC,numeric,
dbo,DRF1,111,VatAppldSC,numeric,
dbo,DRF1,112,BaseQty,numeric,
dbo,DRF1,113,BaseOpnQty,numeric,
dbo,DRF1,114,VatDscntPr,numeric,
dbo,DRF1,115,WtLiable,char,1
dbo,DRF1,116,DeferrTax,char,1
dbo,DRF1,117,EquVatPer,numeric,
dbo,DRF1,118,EquVatSum,numeric,
dbo,DRF1,119,EquVatSumF,numeric,
dbo,DRF1,120,EquVatSumS,numeric,
dbo,DRF1,121,LineVat,numeric,
dbo,DRF1,122,LineVatlF,numeric,
dbo,DRF1,123,LineVatS,numeric,
dbo,DRF1,124,unitMsr,nvarchar,100
dbo,DRF1,125,NumPerMsr,numeric,
dbo,DRF1,126,CEECFlag,char,1
dbo,DRF1,127,ToStock,numeric,
dbo,DRF1,128,ToDiff,numeric,
dbo,DRF1,129,ExciseAmt,numeric,
dbo,DRF1,130,TaxPerUnit,numeric,
dbo,DRF1,131,TotInclTax,numeric,
dbo,DRF1,132,CountryOrg,nvarchar,3
dbo,DRF1,133,StckDstSum,numeric,
dbo,DRF1,134,ReleasQtty,numeric,
dbo,DRF1,135,LineType,char,1
dbo,DRF1,136,TranType,char,1
dbo,DRF1,137,Text,ntext,1073741823
dbo,DRF1,138,OwnerCode,int,
dbo,DRF1,139,StockPrice,numeric,
dbo,DRF1,140,ConsumeFCT,char,1
dbo,DRF1,141,LstByDsSum,numeric,
dbo,DRF1,142,StckINMPr,numeric,
dbo,DRF1,143,LstBINMPr,numeric,
dbo,DRF1,144,StckDstFc,numeric,
dbo,DRF1,145,StckDstSc,numeric,
dbo,DRF1,146,LstByDsFc,numeric,
dbo,DRF1,147,LstByDsSc,numeric,
dbo,DRF1,148,StockSum,numeric,
dbo,DRF1,149,StockSumFc,numeric,
dbo,DRF1,150,StockSumSc,numeric,
dbo,DRF1,151,StckSumApp,numeric,
dbo,DRF1,152,StckAppFc,numeric,
dbo,DRF1,153,StckAppSc,numeric,
dbo,DRF1,154,ShipToCode,nvarchar,50
dbo,DRF1,155,ShipToDesc,nvarchar,254
dbo,DRF1,156,StckAppD,numeric,
dbo,DRF1,157,StckAppDFC,numeric,
dbo,DRF1,158,StckAppDSC,numeric,
dbo,DRF1,159,BasePrice,char,1
dbo,DRF1,160,GTotal,numeric,
dbo,DRF1,161,GTotalFC,numeric,
dbo,DRF1,162,GTotalSC,numeric,
dbo,DRF1,163,DistribExp,char,1
dbo,DRF1,164,DescOW,char,1
dbo,DRF1,165,DetailsOW,char,1
dbo,DRF1,166,GrossBase,smallint,
dbo,DRF1,167,VatWoDpm,numeric,
dbo,DRF1,168,VatWoDpmFc,numeric,
dbo,DRF1,169,VatWoDpmSc,numeric,
dbo,DRF1,170,CFOPCode,nvarchar,6
dbo,DRF1,171,CSTCode,nvarchar,6
dbo,DRF1,172,Usage,int,
dbo,DRF1,173,TaxOnly,char,1
dbo,DRF1,174,WtCalced,char,1
dbo,DRF1,175,QtyToShip,numeric,
dbo,DRF1,176,DelivrdQty,numeric,
dbo,DRF1,177,OrderedQty,numeric,
dbo,DRF1,178,CogsOcrCod,nvarchar,8
dbo,DRF1,179,CiOppLineN,int,
dbo,DRF1,180,CogsAcct,nvarchar,15
dbo,DRF1,181,ChgAsmBoMW,char,1
dbo,DRF1,182,ActDelDate,datetime,
dbo,DRF1,183,OcrCode2,nvarchar,8
dbo,DRF1,184,OcrCode3,nvarchar,8
dbo,DRF1,185,OcrCode4,nvarchar,8
dbo,DRF1,186,OcrCode5,nvarchar,8
dbo,DRF1,187,TaxDistSum,numeric,
dbo,DRF1,188,TaxDistSFC,numeric,
dbo,DRF1,189,TaxDistSSC,numeric,
dbo,DRF1,190,PostTax,char,1
dbo,DRF1,191,Excisable,char,1
dbo,DRF1,192,AssblValue,numeric,
dbo,DRF1,193,RG23APart1,int,
dbo,DRF1,194,RG23APart2,int,
dbo,DRF1,195,RG23CPart1,int,
dbo,DRF1,196,RG23CPart2,int,
dbo,DRF1,197,CogsOcrCo2,nvarchar,8
dbo,DRF1,198,CogsOcrCo3,nvarchar,8
dbo,DRF1,199,CogsOcrCo4,nvarchar,8
dbo,DRF1,200,CogsOcrCo5,nvarchar,8
dbo,DRF1,201,LnExcised,char,1
dbo,DRF1,202,LocCode,int,
dbo,DRF1,203,StockValue,numeric,
dbo,DRF1,204,GPTtlBasPr,numeric,
dbo,DRF1,205,unitMsr2,nvarchar,100
dbo,DRF1,206,NumPerMsr2,numeric,
dbo,DRF1,207,SpecPrice,char,1
dbo,DRF1,208,CSTfIPI,nvarchar,2
dbo,DRF1,209,CSTfPIS,nvarchar,2
dbo,DRF1,210,CSTfCOFINS,nvarchar,2
dbo,DRF1,211,ExLineNo,nvarchar,10
dbo,DRF1,212,isSrvCall,char,1
dbo,DRF1,213,PQTReqQty,numeric,
dbo,DRF1,214,PQTReqDate,datetime,
dbo,DRF1,215,PcDocType,int,
dbo,DRF1,216,PcQuantity,numeric,
dbo,DRF1,217,LinManClsd,char,1
dbo,DRF1,218,VatGrpSrc,char,1
dbo,DRF1,219,NoInvtryMv,char,1
dbo,DRF1,220,ActBaseEnt,int,
dbo,DRF1,221,ActBaseLn,int,
dbo,DRF1,222,ActBaseNum,int,
dbo,DRF1,223,OpenRtnQty,numeric,
dbo,DRF1,224,AgrNo,int,
dbo,DRF1,225,AgrLnNum,int,
dbo,DRF1,226,CredOrigin,char,1
dbo,DRF1,227,Surpluses,numeric,
dbo,DRF1,228,DefBreak,numeric,
dbo,DRF1,229,Shortages,numeric,
dbo,DRF1,230,UomEntry,int,
dbo,DRF1,231,UomEntry2,int,
dbo,DRF1,232,UomCode,nvarchar,20
dbo,DRF1,233,UomCode2,nvarchar,20
dbo,DRF1,234,FromWhsCod,nvarchar,8
dbo,DRF1,235,NeedQty,char,1
dbo,DRF1,236,PartRetire,char,1
dbo,DRF1,237,RetireQty,numeric,
dbo,DRF1,238,RetireAPC,numeric,
dbo,DRF1,239,RetirAPCFC,numeric,
dbo,DRF1,240,RetirAPCSC,numeric,
dbo,DRF1,241,InvQty,numeric,
dbo,DRF1,242,OpenInvQty,numeric,
dbo,DRF1,243,EnSetCost,char,1
dbo,DRF1,244,RetCost,numeric,
dbo,DRF1,245,Incoterms,int,
dbo,DRF1,246,TransMod,int,
dbo,DRF1,247,LineVendor,nvarchar,15
dbo,DRF1,248,DistribIS,char,1
dbo,DRF1,249,ISDistrb,numeric,
dbo,DRF1,250,ISDistrbFC,numeric,
dbo,DRF1,251,ISDistrbSC,numeric,
dbo,DRF1,252,IsByPrdct,char,1
dbo,DRF1,253,ItemType,int,
dbo,DRF1,254,PriceEdit,char,1
dbo,DRF1,255,PrntLnNum,int,
dbo,DRF1,256,LinePoPrss,char,1
dbo,DRF1,257,FreeChrgBP,char,1
dbo,DRF1,258,TaxRelev,char,1
dbo,DRF1,259,LegalText,nvarchar,254
dbo,DRF1,260,ThirdParty,char,1
dbo,DRF1,261,LicTradNum,nvarchar,32
dbo,DRF1,262,InvQtyOnly,char,1
dbo,DRF1,263,UnencReasn,int,
dbo,DRF1,264,ShipFromCo,nvarchar,50
dbo,DRF1,265,ShipFromDe,nvarchar,254
dbo,DRF1,266,FisrtBin,nvarchar,228
dbo,DRF1,267,AllocBinC,nvarchar,11
dbo,DRF1,268,ExpType,nvarchar,4
dbo,DRF1,269,ExpUUID,nvarchar,50
dbo,DRF1,270,ExpOpType,char,1
dbo,DRF1,271,U_DiscountMO,numeric,
dbo,DRF1,272,U_TRI_RetAm,numeric,
dbo,DRF1,273,U_TRI_budgetkey,nvarchar,30
dbo,DRF1,274,U_TRI_origitem,nvarchar,50
dbo,DRF1,275,U_TRI_projnum,nvarchar,41
dbo,DRF1,276,U_TRI_plankey,nvarchar,20
dbo,DRF1,277,U_TRI_linekey,nvarchar,20
dbo,DRF1,278,U_TRI_partkey,nvarchar,20
dbo,DRF1,279,U_TRI_scartkey,nvarchar,20
dbo,DRF1,280,U_TRI_scartrem,ntext,1073741823
dbo,DRF1,281,U_TRI_extpos,nvarchar,100
dbo,DRF1,282,U_TRI_iscombined,char,1
dbo,DRF1,283,U_TRI_timesheetkey,nvarchar,20
dbo,DRF1,284,U_TRI_ToBook,numeric,
dbo,DRF1,285,U_TRI_DocType,nvarchar,20
dbo,DRF1,286,U_TRI_DocEntry,int,
dbo,DRF1,287,U_TRI_DocLine,int,
dbo,DRF1,288,U_CTX_STAL,numeric,
dbo,DRF1,289,U_CTX_SETL,numeric,
dbo,DRF1,290,U_CTX_S2TL,numeric,
dbo,DRF1,291,U_CTX_S3TL,numeric,
dbo,DRF1,292,U_CTX_BARW,nvarchar,25
dbo,DRF1,293,U_CTX_SWTA,numeric,
dbo,DRF1,294,U_CTX_SBTP,nvarchar,25
dbo,DRF1,295,U_CTX_SBKY,nvarchar,25
dbo,DRF1,296,U_CTX_QTTD,numeric,
dbo,DRF1,297,U_CTX_QTYD,numeric,
dbo,DRF1,298,U_CTX_ALPR,numeric,
dbo,DRF1,299,U_CTX_ALCT,char,1
dbo,DRF1,300,U_CTX_JOEN,nvarchar,100
dbo,DRF1,301,U_CTX_ACCF,nvarchar,100
dbo,DRF1,302,U_CTX_ACTP,nvarchar,100
dbo,DRF1,303,U_MNGDBY,char,1
dbo,DRF1,304,U_CTX_ALTP,char,1
dbo,DRF1,305,U_CTX_E1WT,numeric,
dbo,DRF1,306,U_CTX_E2WT,numeric,
dbo,DRF1,307,U_CTX_E3WT,numeric,
dbo,DRF1,308,U_CTX_INKEY,nvarchar,200
dbo,DRF1,309,U_CTX_LBRC,nvarchar,100
dbo,DRF1,310,U_CTX_ACCD,nvarchar,100
dbo,DRF1,311,U_CTX_APDT,datetime,
dbo,DRF1,312,U_CTX_FRCD,nvarchar,100
dbo,DRF1,313,U_CTX_ACNM,nvarchar,254
dbo,DRF1,314,U_CTX_ACOD,nvarchar,100
dbo,DRF1,315,U_CTX_OACD,nvarchar,254
dbo,DRF1,316,U_CTX_OANM,nvarchar,254
dbo,DRF1,317,U_InStockMoncton,smallint,
dbo,DRF1,318,U_InStockDAC,smallint,
dbo,DRF1,319,U_InStockPEC,smallint,
dbo,DRF1,320,U_InStockMTL,smallint,
dbo,DRF1,321,U_NWR_Bin,nvarchar,220
dbo,DRF10,1,DocEntry,int,
dbo,DRF10,2,LineSeq,int,
dbo,DRF10,3,AftLineNum,int,
dbo,DRF10,4,OrderNum,int,
dbo,DRF10,5,LineType,char,1
dbo,DRF10,6,LineText,ntext,1073741823
dbo,DRF10,7,LogInstanc,int,
dbo,DRF10,8,ObjType,nvarchar,20
dbo,DRF11,1,DocEntry,int,
dbo,DRF11,2,LineNum,int,
dbo,DRF11,3,LineSeq,int,
dbo,DRF11,4,BaseAbs,int,
dbo,DRF11,5,BaseType,int,
dbo,DRF11,6,VatGroup,nvarchar,8
dbo,DRF11,7,VatPrcnt,numeric,
dbo,DRF11,8,LineTotal,numeric,
dbo,DRF11,9,TotalFrgn,numeric,
dbo,DRF11,10,TotalSumSy,numeric,
dbo,DRF11,11,VatSum,numeric,
dbo,DRF11,12,VatSumFrgn,numeric,
dbo,DRF11,13,VatSumSys,numeric,
dbo,DRF11,14,ObjType,nvarchar,20
dbo,DRF11,15,LogInstanc,int,
dbo,DRF11,16,IsAcq,char,1
dbo,DRF11,17,IsAllDrawn,char,1
dbo,DRF11,18,IsGross,char,1
dbo,DRF11,19,Gross,numeric,
dbo,DRF11,20,GrossFc,numeric,
dbo,DRF11,21,GrossSc,numeric,
dbo,DRF11,22,ApplNet,numeric,
dbo,DRF11,23,ApplNetFc,numeric,
dbo,DRF11,24,ApplNetSc,numeric,
dbo,DRF11,25,ApplVat,numeric,
dbo,DRF11,26,ApplVatFc,numeric,
dbo,DRF11,27,ApplVatSc,numeric,
dbo,DRF11,28,BaseNet,numeric,
dbo,DRF11,29,BaseNetFc,numeric,
dbo,DRF11,30,BaseNetSc,numeric,
dbo,DRF11,31,BaseVat,numeric,
dbo,DRF11,32,BaseVatFc,numeric,
dbo,DRF11,33,BaseVatSc,numeric,
dbo,DRF11,34,BaseGross,numeric,
dbo,DRF11,35,BaseGrossF,numeric,
dbo,DRF11,36,BaseGrossS,numeric,
dbo,DRF11,37,LineType,char,1
dbo,DRF11,38,DctSum,numeric,
dbo,DRF11,39,DctSumFc,numeric,
dbo,DRF11,40,DctSumSc,numeric,
dbo,DRF11,41,EqSum,numeric,
dbo,DRF11,42,EqSumFc,numeric,
dbo,DRF11,43,EqSumSc,numeric,
dbo,DRF11,44,ApplDct,numeric,
dbo,DRF11,45,ApplDctFc,numeric,
dbo,DRF11,46,ApplDctSc,numeric,
dbo,DRF11,47,ApplEq,numeric,
dbo,DRF11,48,ApplEqFc,numeric,
dbo,DRF11,49,ApplEqSc,numeric,
dbo,DRF11,50,BaseDct,numeric,
dbo,DRF11,51,BaseDctFc,numeric,
dbo,DRF11,52,BaseDctSc,numeric,
dbo,DRF11,53,BaseEq,numeric,
dbo,DRF11,54,BaseEqFc,numeric,
dbo,DRF11,55,BaseEqSc,numeric,
dbo,DRF11,56,TaxCode,nvarchar,8
dbo,DRF11,57,ApplGross,numeric,
dbo,DRF11,58,ApplGrossF,numeric,
dbo,DRF11,59,ApplGrossS,numeric,
dbo,DRF11,60,TaxAdjust,char,1
dbo,DRF12,1,DocEntry,int,
dbo,DRF12,2,TaxId0,nvarchar,100
dbo,DRF12,3,TaxId1,nvarchar,100
dbo,DRF12,4,TaxId2,nvarchar,100
dbo,DRF12,5,TaxId3,nvarchar,100
dbo,DRF12,6,TaxId4,nvarchar,100
dbo,DRF12,7,TaxId5,nvarchar,100
dbo,DRF12,8,TaxId6,nvarchar,100
dbo,DRF12,9,TaxId7,nvarchar,100
dbo,DRF12,10,TaxId8,nvarchar,100
dbo,DRF12,11,TaxId9,nvarchar,100
dbo,DRF12,12,State,nvarchar,3
dbo,DRF12,13,County,nvarchar,7
dbo,DRF12,14,Incoterms,nvarchar,3
dbo,DRF12,15,Vehicle,nvarchar,10
dbo,DRF12,16,VidState,nvarchar,3
dbo,DRF12,17,NfRef,nvarchar,254
dbo,DRF12,18,Carrier,nvarchar,15
dbo,DRF12,19,QoP,int,
dbo,DRF12,20,PackDesc,nvarchar,10
dbo,DRF12,21,Brand,nvarchar,20
dbo,DRF12,22,NoSU,int,
dbo,DRF12,23,NetWeight,numeric,
dbo,DRF12,24,GrsWeight,numeric,
dbo,DRF12,25,LogInstanc,int,
dbo,DRF12,26,ObjectType,nvarchar,20
dbo,DRF12,27,TaxId10,nvarchar,100
dbo,DRF12,28,TransCat,nvarchar,100
dbo,DRF12,29,FormNo,nvarchar,100
dbo,DRF12,30,TaxId11,nvarchar,100
dbo,DRF12,31,StreetS,nvarchar,100
dbo,DRF12,32,BlockS,nvarchar,100
dbo,DRF12,33,BuildingS,ntext,1073741823
dbo,DRF12,34,CityS,nvarchar,100
dbo,DRF12,35,ZipCodeS,nvarchar,20
dbo,DRF12,36,CountyS,nvarchar,100
dbo,DRF12,37,StateS,nvarchar,3
dbo,DRF12,38,CountryS,nvarchar,3
dbo,DRF12,39,AddrTypeS,nvarchar,100
dbo,DRF12,40,StreetNoS,nvarchar,100
dbo,DRF12,41,StreetB,nvarchar,100
dbo,DRF12,42,BlockB,nvarchar,100
dbo,DRF12,43,BuildingB,ntext,1073741823
dbo,DRF12,44,CityB,nvarchar,100
dbo,DRF12,45,ZipCodeB,nvarchar,20
dbo,DRF12,46,CountyB,nvarchar,100
dbo,DRF12,47,StateB,nvarchar,3
dbo,DRF12,48,CountryB,nvarchar,3
dbo,DRF12,49,AddrTypeB,nvarchar,100
dbo,DRF12,50,StreetNoB,nvarchar,100
dbo,DRF12,51,ImpORExp,char,1
dbo,DRF12,52,Vat,char,1
dbo,DRF12,53,AltCrdNamB,nvarchar,100
dbo,DRF12,54,AltTaxIdB,nvarchar,32
dbo,DRF12,55,Address2S,nvarchar,50
dbo,DRF12,56,Address3S,nvarchar,50
dbo,DRF12,57,Address2B,nvarchar,50
dbo,DRF12,58,Address3B,nvarchar,50
dbo,DRF12,59,MainUsage,int,
dbo,DRF12,60,GlbLocNumS,nvarchar,50
dbo,DRF12,61,GlbLocNumB,nvarchar,50
dbo,DRF12,62,CollectDT,nvarchar,20
dbo,DRF12,63,TransprtDT,datetime,
dbo,DRF12,64,TransprtRS,nvarchar,100
dbo,DRF12,65,TaxId12,nvarchar,50
dbo,DRF12,66,TaxId13,nvarchar,100
dbo,DRF13,1,DocEntry,int,
dbo,DRF13,2,LineNum,int,
dbo,DRF13,3,GroupNum,int,
dbo,DRF13,4,ExpnsCode,int,
dbo,DRF13,5,LineTotal,numeric,
dbo,DRF13,6,TotalFrgn,numeric,
dbo,DRF13,7,TotalSumSy,numeric,
dbo,DRF13,8,PaidToDate,numeric,
dbo,DRF13,9,PaidFC,numeric,
dbo,DRF13,10,PaidSys,numeric,
dbo,DRF13,11,ObjType,nvarchar,20
dbo,DRF13,12,LogInstanc,int,
dbo,DRF13,13,TaxStatus,char,1
dbo,DRF13,14,VatGroup,nvarchar,8
dbo,DRF13,15,VatPrcnt,numeric,
